 Secretaría; Código Departamento; Departamento; Código Municipio; Municipio; Código; Nombre;  Dirección; Teléfono; Nombre Rector; Tipo Establecimiento; Etnias; Sector; Genero; Zona; Niveles; Jornadas; Caracter; Especialidad; Licencia; Grados; Modelos Educativos;  Capacidades Excepcionales; Discapacidades; Idiomas; Número de Sedes; Estado; Prestador de servicio; Propiedad de la planta fisíca; Resguardo; Matricula contratada; Calendario; Internado; Estrato socio-economico; Correo Electrónico
CUNDINAMARCA;25;CUNDINAMARCA;25785;TABIO;225785000414;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL DIEGO GÓMEZ DE MENA;RIO FRIO OCCIDENTAL.;3143156592 - 3204671478 - 3114905857;MARTHA ISABEL CAICEDO SANABRIA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11";"ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"";"";7;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedrdiegogomez_tabio@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25785;TABIO;125785000100;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INSTITUTO TÉCNICO COMERCIAL JOSÉ DE SAN MARTIN;AV TERMALES NO 6 18;3203455696;ROJAS CARRILLO NUBIA ISABEL;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE,FIN DE SEMANA";TÉCNICO/ACADEMICO;"COMERCIAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,15,17,18,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"";"";8;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedsanmartin_tabio@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25817;TOCANCIPÁ;225817000021;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL LA FUENTE;VDA LA FUENTE;8574121 ext. 139;GERMAN ANDRES TORRES LOPEZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";2;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedrlafuente_tocancipa@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;525183000002;CENTRO EDUCATIVO RURAL RETIRO DE INDIOS;VEREDA RETIRO DE INDIOS;8561107;MARTHA YANETH ZAMUDIO MORENO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHO
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000570;CENTRO EDUCATIVO RURAL CHINGACIO ALTO;VEREDA CHINGACIO ALTO;8561107;WILSON PECHA LA TORRE;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHO
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000227;CENTRO EDUCATIVO RURAL RETIRO ALTO;VEREDA RETIRO ALTO;8561107;SONIA ELIZABETH GOMEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHO
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000189;CENTRO EDUCATIVO RURAL PUEBLO VIEJO ALTO;VEREDA PUBLO VIEJO ALTO;8561107;LUCIA MERCEDES BERNAL DE FLECHAS;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHO
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000138;CENTRO EDUCATIVO RURAL MOCHILA;VEREDA MOCHILA;8561107;YANETH ESPITIA TORRES;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA@LATINMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000103;CENTRO EDUCATIVO RURAL MANACA;VEREDA MANACA;8561107;DORA ISABEL CORREA CANTOR;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHO
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000090;CENTRO EDUCATIVO RURAL SAUCIO;VEREDA SAUCIO;8561107;LUZ GLADYS CUELLAR MORENO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA@LATINMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000073;CENTRO EDUCATIVO RURAL CHINGACIO BAJO;VEREDA CHINGACIO BAJO;8561107;MARIA HERMENCIA LOPEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA@LATINMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000247;CENTRO EDUCATIVO RURAL CASADILLAS ALTO;VEREDA CASADILLAS ALTO;NO TIENE;LUZ FABIOLA FRANCO CABALLERO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000085;CENTRO EDUCATIVO RURAL MULATA ALTO;VEREDA MULATA ALTO;NO TIENE;LIDA YAED MACIAS LEGUIZAMON;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000069;CENTRO EDUCATIVO RURAL MULATA BAJO;VEREDA MULATA BAJO;NO TIENE;CRISANTO COTE PATI¿O;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25736;SESQUILÉ;225736000255;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL EL DORADO;VEREDA NESCUATÁ - SECTOR LA PLAYA;8568123.;ALIRIO VELASQUEZ FORERO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"DISCAPACIDAD MÚLTIPLE";"";5;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2";iedeldorado_sesquile@secundinamarca.edu.co ierdeldorado@gmail.com 
CUNDINAMARCA;25;CUNDINAMARCA;25736;SESQUILÉ;125736000102;INSTITUCION ED. DEPTAL CARLOS ABONDANO GONZALEZ;KR 7 8 89 ;3112293912;JOSE GREGORIO SARMIENTO CASTAÑEDA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";3;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2";colegiocarlosabondano@gmail.com iedcarlosabondano_sesquile@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000335;ESCUELA RURAL CASABLANCA;VEREDA CASABLANCA;000000000;MARTHA LILIA LOPEZ RIA¿O;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO APLICA
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000238;ESCUELA RURAL TIBITA;VEREDA TIBITA;918565583;LIGIA ESPARANZA GONZALEZ CHAVARRIO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";NO TIENE@.
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000165;GUANGUITA BAJO;VEREDA GUANGUITA BAJO;8589076;LIVIA MARLEN FARFAN;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO APLICA
CUNDINAMARCA;25;CUNDINAMARCA;25317;GUACHETÁ;125317000232;INSTITUCION EDUCATIVA DEPARTAMENTAL EL CARMEN;CALLE 2 NO 3-59;3133340831;HÉCTOR ANDRÉS CENDALES MOLANO.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";8;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedelcarmen_guacheta@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25407;LENGUAZAQUE;225407000180;ESCUELA RURAL TIBITA CENTRO;VEREDA TIBITA CENTRO;8557055;IVON MARITZA CORREDOR MOSCOSO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";LENGUAZA@GOBERNACION.GOV.VO
CUNDINAMARCA;25;CUNDINAMARCA;25843;VILLA DE SAN DIEGO DE UBATE;125843000247;INSTITUCION EDUCATIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR;CARRERA 6 N  9   06;3138288846  6018552204;JOSE HERMES VEGA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE";TÉCNICO/ACADEMICO;"ESCUELA NORMAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,21,23,24,25,26,41,42,43,44,45";"ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";6;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iednormalsuperior_ubate@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25297;GACHETÁ;125297000311;INSTITUCION EDUCATIVA DEPARTAMENTAL MONSEÑOR ABDON LOPEZ;CARRERA 4 # 1 - 24;3219450954;WILMER ARTURO ROJAS CHAPARRO.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,NOCTURNA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26";"EDUCACIÓN TRADICIONAL";"";"";"";9;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedmonsenorabdon_gacheta@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25322;GUASCA;225322000105;INSTITUCION EDUCATIVA DEPARTAMENTAL EL CARMEN;VDA. SAN JOSE SECTOR 1;3214972769-3103213735;LUZ ADRIANA URREGO REYES.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,20";"EDUCACIÓN TRADICIONAL";"";"";"";12;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2";iedelcarmen_gusaca@secundinamarca.edu.co adriana.urrugo25@iedelcarmen.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25326;GUATAVITA;225326000096;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL JOSE GREGORIO SALAS;VDA. POTRERO LARGO;3165215427;JORGE ENRIQUE ARGUELLO RINCON.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";8;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2";iedgregoriosalas_guatavita@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000572;INSTITUCION EDUCATIVA DEPARTAMENTAL CLARAVAL Y CHUSCALES;INSPECCIÓN CLARAVAL CHUSCALES;3102630866.;REBECA CAICEDO MONTAÑO.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,NOCTURNA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";12;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedclaravalychuscales_junin@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000505;ESCUELA RURAL ALTO DE LA CRUZ;VEREDA SANTA BARBARA;8533037;HERLINDA MORENO DE RODR¿GUEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";JUNIN@HOTMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000483;ESCUELA RURAL SAN RAFAEL ALTO;SAN RAFAEL;8533037;MARGOT  PE¿UELA GARZON;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";JUNIN@HOTMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000432;CENTRO EDUCATIVO EL PALMAR;EL PALMAR;8533037;NYNA MERCEDES RODRIGUEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";JUN¿N@. COM. COM
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000271;ESCUELA RURAL TERAMA;VEREDA TERAMA;8533037;MAR¿A RAQUEL NOVOA CALDER¿N;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";JUNIN@HOTMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000076;ESCUELA RURAL BUENOS AIRES;VEREDA SAN FRANSISCO;8533037;ELBER DAMIRO ACOSTA TUNJANO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";JUN¿N @ HOTMAIL
CUNDINAMARCA;25;CUNDINAMARCA;25839;UBALÁ;125839000488;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL DE UBALA;DIAGONAL 11 NO. 6 62;3223860543;JUAN PAULO CLAVIJO MORENO.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";11;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";ieddeubala@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25740;SIBATÉ;125740000346;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL GENERAL SANTANDER;CARRERA 7 11 30;5297643 - 5297642 - 3182851355;SANDRA EDILIA CORDOBA ROJAS;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE";"TALENTO EN ARTES Y/O LETRAS";"";"";6;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedgeneralsantander_sibate@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25040;ANOLAIMA;125040000396;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INSTITUTO TECNICO OLGA SANTA MARIA;CLLE 3 NO 9-56;3123879479;RAUL ROJAS NIÑO.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,COMERCIAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,0,1,2,3,4,5,6,7,8,9,10,11,21,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"";"";9;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedtecnicosantamaria_anolaima@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25599;APULO;225599000145;ESCUELA NUEVA RURAL NARANJAL;VDA NARANJAL;8397180;MARIA CONCEPCION HERNANDEZ (EL MISMO DOC;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";00000000
CUNDINAMARCA;25;CUNDINAMARCA;25599;APULO;225599000137;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL  NARANJALITO;VDA NARANJALITO;;SANDRA JULIETH ENCISO PADILLA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";ACADÉMICO;"ACADÉMICA";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";itapulo@hotmail.com
CUNDINAMARCA;25;CUNDINAMARCA;25123;CACHIPAY;225123000201;INSTITUCION EDUCATIVA DEPARTAMENTAL INSTITUTO AGRICOLA;INSP DE PEÑA NEGRA;3125074540.;FLOR MARINA RINCON GOMEZ.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,NOCTURNA,TARDE";TÉCNICO/ACADEMICO;"AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";6;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedinstitutoagricola__cachipay@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25386;LA MESA;225386000630;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL SAN JOAQUIN;INSPECCION SAN JOAQUIN - CENTRO;3112355866 3188239154;CARLOS ALBERTO GARZON GARZON;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"COMERCIAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,FLEXIBLE ESCUELA INTEGRAL,A CRECER,EDUCACIÓN TRADICIONAL,SER";"";"";"";7;ANTIGUO-ACTIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";iedrsanjoaquin_lamesa@secundinamarca.edu.co
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;125290000103;INSTITUCION EDUCATIVA MUNICIPAL CARLOS LOZANO Y LOZANO;TV 12 16 BIS 56 ;6018726022;MARIA ANGELICA TRUJILLO GAMBOA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL";"";"DISCAPACIDAD INTELECTUAL,DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,DISCAPACIDAD AUDITIVA USUARIO DEL CASTELLANO,DISCAPACIDAD FÍSICA,DISCAPACIDAD MÚLTIPLE,DISCAPACIDAD PSICOSOCIAL (MENTAL),TRASTORNO DEL ESPECTRO AUTISTA";"";4;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";rectoria@iemcll.edu.co
